chemical_composition,casting_temp,cooling_water_temp,casting_speed,entry_temp_rolling_mill,emulsion_temp,emulsion_pressure,emulsion_concentration,quench_water_pressure,UTS,elongation,conductivity
0.36210622617823773,603.3945978585799,23.275793723511782,27.837598424841072,322.99937539632407,75.73804741991987,3.2684193684311618,1.6214777368474667,2.788182738515691,208.50128386666987,9.737676001100734,44.57692784504826
0.6506676052501416,669.742026724684,29.267888684271007,22.85758324592706,341.1303972066231,70.00782342376041,4.253952256520741,1.326035817042192,1.9957383610286383,203.8035534924385,10.08035737476039,44.675434358359325
0.22554447458683766,629.7349007372551,21.20336366923684,24.327668795992626,324.05315851801487,63.06188970199254,5.559854395701606,1.725190054361521,2.6836174180576378,213.72728393963797,9.755554886944921,44.48624052180909
0.3629301836816964,692.439619537653,28.736449240661837,26.854438832219017,367.23838432917034,78.59360343182414,5.568460865983981,1.939388221413851,2.6027041165404974,212.98322437705536,8.991091707733345,43.746460299301084
0.4297256589643226,697.1058245165368,11.045157585720474,23.32456157148712,382.6064684548286,71.57735601727495,3.297712994759043,1.6889937151274257,1.821009642696713,220.06107147873954,8.49911622333336,41.59179534325138
0.5104629857953323,694.4266489113434,18.375866381483227,20.565856561467157,367.3092130911217,77.9049560858765,3.2721626482434925,1.40570461826563,1.46016898371495,225.1963390768423,8.66819808586741,42.842723691404075
0.8066583652537123,647.4214216657464,15.203155819241022,23.739210470128135,382.435044724935,65.82763919816497,3.788086431005806,1.2400123820785707,1.812164265119542,209.39957257232334,8.842736718819197,40.735949243480746
0.2797064039425238,686.2042650989314,24.616419299614595,29.444485826943033,339.6992162207474,57.76712824379419,5.624298187661981,0.5601036295224,2.65243475155044,222.7518281182615,8.95345048555697,43.29456987600167
0.5628109945722505,684.4549398535071,29.625941809944933,26.41734397298558,315.6316970708861,51.58480059094166,3.3867077552204967,1.9764829682210618,1.4552650716387847,214.90981126033716,9.296940819575665,45.27488605745905
0.6331731119758383,631.9100473243255,15.130601248884956,26.71479148667207,373.79509473975924,71.78254554451551,5.159990407882338,1.075221683862564,2.0488726917154985,221.3270833027114,8.949473666730471,43.12811070277664
0.14180537144799796,682.8915474150677,23.08349202948149,26.3228215363764,336.0474505141554,53.63908994016602,3.30349685883931,0.7283423208753002,2.612193495921495,215.33757814833123,9.544978143684805,44.188083773195125
0.6467903667112945,603.7007634715493,13.961952655194803,21.989921389594368,367.12708252291327,59.08325384815902,4.869413561243476,1.5000632830946852,1.7069549502567576,205.59887186020399,9.467636284974606,41.731169596945385
0.2534717113185624,659.6269878482053,21.306605091432196,24.1833386410228,327.06439419817656,65.97412723651692,4.068201897357435,0.9264324336431891,2.284419274005395,218.38425512448907,9.4831827915077,45.25255724702005
0.1585464336867516,623.0008837287703,19.278649733766724,27.509397983633182,308.1229634806673,66.93249763339243,5.366741888897601,1.3786674063965714,1.491263148097629,209.18891652480784,10.013180431271486,42.55099948449652
0.9539969835279999,612.0566885777279,29.44010659263074,21.013728975531592,399.25817954877635,68.01749590961408,3.7010713464760907,1.3801518617668869,1.2185588907363198,205.71721535420178,8.964525830957673,38.73671241012794
0.9690688297671034,607.6953201629209,22.170545453929332,22.778527760897123,315.6201507930599,54.98765991049102,4.91760548816988,1.1685947313543037,2.5887684501857127,207.46561925603007,9.771876730727763,45.15950352903396
0.827557613304815,669.628877587814,16.990127441736377,22.763191084658537,398.8420993963481,61.39212214464946,3.7070476037276547,1.754177923317564,1.1979372468174136,216.05586024844052,9.49547003340859,40.19179711111746
0.3741523922560336,633.9874963768066,12.281915697758667,24.32018927594506,397.7279932566447,68.515826813509,5.1409808493364615,0.8974505923331646,1.5427627901591692,219.57038498746823,9.360700223703624,40.87339026730785
0.1879049026057455,672.4766771528762,13.02493657469869,29.80368740942185,379.38181039080393,79.09456593901353,5.621034103682247,1.1729488874266012,2.7102188439948804,206.96356313977594,9.829569243334436,41.36633888729123
0.7158097238609412,606.5356340798942,14.506338599024701,20.67502546683822,365.94229620819976,71.82893413099066,3.3804053973802803,1.3065381928864572,1.6929385741573344,210.18681171756245,9.988276583142373,42.443124741609616
0.4961372443656412,631.529033783061,15.01933322680596,25.18700994380595,357.7807050251085,77.67811271281873,5.5997870657865105,1.4954370811509494,2.946090699028322,215.62568213910913,9.051133656980934,41.591170997654224
0.20983441136030095,653.9491292375337,27.012321156822757,21.793646820122106,386.6101545377835,72.86636174942531,4.780725763242893,1.6759577757583841,2.9594686695477197,215.05350662314328,9.49414659162952,41.53592522614529
0.5456592191001431,679.0723164838963,21.224455765650497,29.706765454097443,328.9439521619488,67.75150906677202,3.381331472601072,1.092210924317384,1.5365520409071134,223.50446655109482,9.418469451299163,44.700872124200856
0.13094966900369656,631.875250293207,20.467818227487328,21.133035047274642,346.7681212484877,55.760701074090335,4.282625566079136,1.469070416144894,1.081956444499781,211.81859740295445,9.443636852874425,43.990340185956825
0.9183883618709039,662.589137643701,12.29537743738435,24.036010023615912,361.9389969366502,70.00056955677539,3.4825808804552936,0.7259164296027787,2.4101265684107585,214.90506535394536,9.745559409458187,44.15761710465726
0.3329019834400152,688.5977748236187,27.2027938669887,27.37884984834606,341.11904758694914,68.70138697879722,5.1010436665997085,1.8989721508137178,1.9019730052966874,220.52786592076717,9.574282696834741,43.3783433646846
0.6962700559185838,661.5863188182304,24.456286064169674,27.045544280274452,342.7486454090268,68.074075113718,5.276604403253849,1.0745882096315054,1.2015056879191526,215.57164066455502,10.368744511932466,43.25662938518775
0.3805399684804699,623.2959474753634,11.353367238000033,24.227286368939325,333.02846675020845,64.69357603964723,3.317389560818397,1.5942821329646577,2.4150456379560854,209.88599068793008,8.673911319007846,42.06690876211134
0.5680612190600297,602.4400781556539,24.156701944595373,23.465241679527182,356.4231816684536,65.85969811967827,4.518419558083933,0.5305116228232665,1.0623498182238424,211.73050516007953,9.460745732644682,41.75366449726127
0.5920392514089517,687.009887390093,20.870764346852923,23.976123785528706,385.0574528015116,60.03327581354312,5.443875168077751,0.8077807143572104,2.740393380984484,214.51321690586522,9.09865878908193,40.828084624016256
0.26636900997297436,602.1269410850388,11.634506914935566,22.642762631586393,320.1528378006313,65.5793807792691,5.80848912465299,1.230623816485367,1.2773050582266074,206.62835680465508,9.91319530500458,45.17040816806745
0.9726261649881027,687.4701672684199,19.16601283057313,22.053329387067997,393.44330387534416,55.926677170354345,4.54055360022531,1.8173787015985199,1.25462375749345,215.34327120948288,8.756841853376454,39.84229605789251
0.7976195410250031,652.8937134027212,19.69392574260094,24.8303969755889,368.90876537482296,74.1552319208113,5.850837670834221,1.2908827249260157,1.351344595937169,221.2295447621791,9.720786329386486,42.4860362106014
0.9455490474077702,693.9067698512896,13.315490803265515,22.685337560676075,382.327321268003,55.57330864096124,4.60706691136809,1.8948057234408187,2.920532716984133,202.80893047451866,9.234769003073952,41.174065491334886
0.905344615384884,679.8783235773666,28.913962940005646,22.874616648972502,355.61906926300117,52.54898869668399,4.182571483799724,1.2256953448741945,2.386338720507692,218.70119730762806,9.155809141660304,42.280512293785954
0.6381099809299766,699.7934110533338,26.99950742961324,26.56756063474557,377.95167014240633,63.08738079071472,5.544609385658687,1.235673645103925,2.602743070927273,218.92834680103985,8.756954548470222,41.61158476910567
0.9296868115208051,635.071181545171,23.380446746582166,29.68537331699892,301.6200397339467,69.74922318518185,4.478948131374267,0.6796201827507978,1.795269971465506,204.11968088330158,9.100848233958244,44.70736863819637
0.17964325184672755,676.7188288931127,19.245911220012143,26.03637200559375,381.83804247795354,63.13150474800624,4.4157075316935686,1.7039843662283296,1.672625455009911,218.29414987436002,9.981944481562328,40.646323173510645
0.27638457617723067,640.1930913609242,18.23531083169017,20.769794670649663,304.0138859085367,58.30262395853926,4.470937468229485,0.8704481187005937,1.4689680135663399,215.541580468901,9.587858691527245,43.24141660013968
0.14070456001948428,647.9875620303909,23.019469343019082,20.75583613854067,388.99133763628623,66.74513551671322,5.540355005609236,1.8494187340584727,1.9612960566248179,216.62411980467903,9.96818287506148,40.498608516520285
0.39279729768693794,662.750546321837,20.90863738813811,29.51423220845566,399.19627472386435,60.410070062365996,5.495824625064156,1.8662363304955942,2.103657467068337,202.04904190708942,10.221685175982675,39.77058386436489
0.4498095607205338,687.3677114186339,11.245462117637713,22.972907903073335,329.4067462176778,77.98603070379899,4.210559977320633,1.9149651678112245,2.2635496873055105,225.0964070073978,9.65321855418512,43.24003666849759
0.34421412859650635,698.4083469199295,20.250052975406632,20.920669860824756,321.03185562857936,77.67935418810717,3.999899579611575,1.2803457336546349,1.514237007997389,215.20849134551776,9.292975097124666,44.516703981960816
0.8458637582367364,676.8273413864518,26.12807234465679,25.990445871503816,376.5363363858041,65.07115459916287,4.475784072117388,1.5156406771754665,2.8973081618059813,219.97834200682559,9.67770193505215,42.1215459496809
0.4210779940242304,641.7766782167333,19.184797551939162,26.23648778290266,325.3026340920253,59.83651982054776,4.718317529211327,1.6677738200924952,1.3395169964142717,217.00801244629267,9.176673169816342,44.10101449968249
0.3528410587186427,642.135700227707,11.039131551085369,26.48504820118688,386.55623831722033,72.11397241869918,3.715011631883991,0.6965219279756985,2.9313063495328247,209.3486962288637,9.138987793910008,41.96073390954174
0.5884264748424236,673.7582301588891,25.725563987680662,22.674020278575412,310.2842592157477,51.101388304492,5.381865254146772,1.4014357924962457,1.0297122450150076,219.50952987323112,8.828926254540583,45.16432018954448
0.2268318024772864,623.8777145768303,14.027275642719488,20.15110684214475,312.5955196379358,64.24307018130953,4.459448297197269,0.5514468519549676,1.9622513836336912,209.80430783148068,10.081567955137718,44.27139296666093
0.8219772826786357,611.0474113131395,15.172416697760776,29.65015369454472,397.91515551006154,60.08970182811001,4.0021366452598786,1.2463491250830887,1.6667356762331256,200.15362985627084,9.117600933601933,39.808059506405854
0.16709557931179375,635.4622157640777,13.294127068645917,22.508930456911024,367.3838898270005,77.61607655307664,3.320462978891972,0.7322640224303412,1.8982468278605016,218.75364396647672,9.581804358145199,42.13345242820287
0.9881982429404655,628.7238991654082,16.60430129742995,26.760262880525474,384.68872244289525,50.360090818180474,3.716535481210821,0.774384388943127,2.141329157961578,208.36458968517618,8.865037923341458,41.55346390355329
0.7950202923669917,629.630812045599,25.1350301137727,27.066298698787094,332.4329377351518,66.58444627155048,5.847843515267951,1.0475713500389023,1.871178316025418,207.59286644365437,9.698377029657522,44.963315251876445
0.2788441133807552,623.360775104991,20.387717190078746,26.100074170794855,367.6483749520604,72.21990743199878,3.9152990604585796,1.1486557500747545,1.82969370060319,209.35713113348774,9.03179210883154,42.99172366739739
0.10496990541124217,604.2093189636362,14.097625483014252,23.129073942136483,359.42418273085974,64.55053962572124,3.5065778681011057,1.4347586367982808,2.465446830826613,211.0982282299321,9.410602314290049,41.733862540032504
0.8339152856093507,601.7873934733414,27.556601563040818,22.710962537640658,360.3150120122947,52.56209090488165,4.3820183749649795,0.6116426276577736,2.3717525501729293,208.68134027219344,9.976685058238592,42.11941837427529
0.7361716094628554,698.7722389736032,27.591637099030585,25.97668282702703,368.25324595377214,79.17384170083707,3.921263230080746,1.255537641856167,2.6665425640716958,221.3852109878372,9.812142332809492,42.525009763636334
0.7561064512368886,642.7773133735863,27.41156850092014,28.660956336116914,357.5359173129099,65.54031294128293,3.1054777508135825,0.7739376953796517,1.4999179624789911,206.3609273699167,9.284430161198701,43.34119370866137
0.7941433120173511,638.4326647159681,14.775924227630785,29.467337289233956,342.9062369302666,68.42558732957033,3.9694356518382516,1.3609627625476128,2.219057019508127,209.5513670704651,8.430386147561535,44.01556332414227
0.16664018656068133,667.964728269307,19.02478688361976,21.059058044037577,327.5922694380547,57.09829348122522,4.632325871818406,1.4561069183917752,2.1703895707857077,215.29857615845418,11.096249837300114,43.77354765234449
0.4226191556898453,621.8253887865064,29.699793122817503,21.5482861259772,376.8581330913202,64.50494255320412,4.655137116059901,1.3350638848292808,1.7394756217453775,220.27150951694125,10.459237757160247,40.07701825518001
0.20428215357261675,694.9961183950226,25.440249526199807,29.447362587830796,322.62724300031863,62.87448475874966,4.069676763530666,1.6074432657174615,1.9721150838053618,217.69939310183798,9.681400372985758,43.066912982119014
0.8767930832880342,678.6345014415552,10.543348424511196,27.365352283347924,369.23543061544143,52.24687526005951,4.341908268757802,1.003413866361352,1.6275642866114575,222.93775265789574,9.019532954141967,41.97361841220849
0.6609683141448022,608.941100231226,11.304091825209841,28.82993824829773,323.3332822649327,53.184810606424016,5.896553754704299,1.6476598874496964,1.2836887952339704,210.6538749386127,9.3731334594353,44.30393034570111
0.39780822236738433,641.7580775784928,19.278627536246656,22.026326341353432,362.5330169954454,75.12417558856323,4.132045431690935,1.1491506225622905,1.4276024213254657,210.87314483832256,9.274102266455685,40.91743001892589
0.1572025152574213,687.9118307562164,28.184404117231203,25.87585871109402,374.7078267129029,57.194598566197705,3.774680439779949,1.2262767474838951,1.2110272928024022,216.17978125223937,10.04438623020437,41.43028100452436
0.379884089544096,694.4732022291411,20.774035959054284,27.011395944174737,321.8713888906539,55.84874814495892,3.7304011322002806,1.472153190891607,2.3661391503802482,217.6424966827258,9.507429623710689,44.774268827477115
0.3926649898240724,646.7401511249869,19.956250160685805,26.801118854469728,305.99433008613084,65.14734353750418,4.373293838112403,0.5275375759988359,2.321454786218303,216.77296429723293,9.022549197091612,43.78120231680814
0.7566455605042577,661.3411389210708,12.10947399913261,24.08151690866698,313.0973742994174,73.06241394087539,5.278560446150832,1.4809913321303725,2.9012127431597454,222.55302564213406,9.306104965485142,45.740249761149514
0.6738017242196918,616.7033946092075,23.135602094485883,20.153948916913084,360.5996967271025,51.85839555736964,3.61796455256542,1.427877723608173,2.4593568272944824,212.44672393947198,10.13687383140583,41.838419697814494
0.8984914683186939,699.1168626136977,26.44206321200451,25.82926056804263,384.94464062257356,67.30423758914768,5.127888381422304,0.9647706751299199,1.104091677512263,224.70466978814204,10.281565525440076,42.1207902491992
0.5249934326457544,623.1671701383443,17.608400150151247,22.53101539179609,304.4996821235424,53.5763132852172,3.0634494700482486,0.6286914273492342,2.7684903478579086,206.7173470047076,10.241407793491652,44.518412482832765
0.20763482134447153,694.2731774135126,25.51223701850655,24.502542461428902,373.4151259041646,51.093831524768554,4.256798933951838,0.6364031748695618,2.7253503258914513,216.12008031062467,9.856279705381713,40.57515325449673
0.7419203085006955,664.9646648992368,29.289533078016234,29.575810150838173,334.1318645950052,51.58231856486652,5.32759519560836,1.884835620477843,1.8866406415453973,211.55886122668468,9.252793020853955,43.023933844562556
0.7847065437552077,660.7736794878859,14.075329182553782,23.990353176424346,347.85283699195224,75.02492324625324,4.016198867323294,1.5339189818387557,2.1717261010558433,217.1027657527862,7.860342435408875,42.729382637430646
0.6051494778125466,651.2688511016509,20.466592623894826,28.398016066644267,392.8859549845566,53.539174508841846,4.691211304336198,0.6906539206561106,2.9521566649450377,212.4297934486358,9.531200095121592,40.262438010495195
0.7938704619591049,623.0669811717759,15.742759161691511,21.88540605749251,333.19715047358454,51.35454093236876,3.6149376984777324,1.0350847539633596,2.0646087276963323,215.3271989366558,9.52327032377706,43.33060192751729
0.5444160367279517,617.6528032005508,25.857088380676785,26.724604980250287,346.5336933939486,63.13699661428737,5.225986173378517,1.3887244908523946,2.8106436567521795,205.92630055020467,9.529552207422094,43.28834484565398
0.5704595464437947,622.0486209070175,21.55186731762315,29.770069544389436,301.36824147606814,75.31980415826075,3.1568373098062787,1.753357557635973,1.1660775156203729,211.45651550071577,9.291688452675233,44.87701630796223
0.4847869165226947,618.6438262144254,22.691648351006073,21.018931008729368,308.15987200048386,57.87225129467906,5.557627934626501,0.5654913930695128,1.3821037374173657,214.26104714225804,8.984182385494867,44.66410437976554
0.12287721406968567,677.9584473566754,25.958283192317882,20.08319942227192,325.8591591134784,62.65137852577749,3.5945891592650043,0.8549496972050132,1.8815098868826357,206.19599214366252,9.855937753720685,42.18596663381174
0.19710228429397403,635.012525916673,17.9194094532491,24.335827926326143,302.78522408210745,51.197675976912535,5.623194095124992,1.83462348544307,2.1695136166746094,223.2528591125147,9.867193023982392,45.46938817357256
0.12828626711806082,605.7842676563396,28.301801368140865,20.92625483051367,363.1375326048251,63.47235542404628,4.057587723901552,0.5137483252757247,2.6324557037256007,207.77323452625117,9.916261132309497,42.017165642439636
0.6727693701374023,696.9102630140811,20.6605773449228,27.48384349676231,342.63983568016226,67.32839241911401,5.16805072342346,0.802098654190831,2.9765242302863735,208.66735173980862,9.907175733054999,44.77595361950339
0.382920382968694,688.3785884963426,13.15909645670696,29.14548663848559,354.8145202728022,67.12721161256434,3.9576758933585654,1.938536263959449,1.7777029929482329,219.0469575962766,9.625545017974172,41.49747911840075
0.5577136220482325,692.7752283195213,23.917982363376048,24.34020972708759,317.464718589633,59.97280076523096,5.717735013703942,1.4201027697832567,1.0948312722801699,218.36038377805872,9.350665753103113,42.427951869246854
0.9168098265334838,699.4907822646435,25.86522700876509,22.58711642155441,329.5932029436616,59.465995419894064,3.379911376555123,0.8925070499562597,2.6023430065906497,218.4297069434703,9.455963652223078,44.39864264740602
0.32436300623398745,617.3895249219487,16.335233541350533,24.3440331900661,366.3824474852725,53.198708568097935,3.535559367817796,0.6004866415937714,2.208761438165616,215.9430189810075,9.492019406315595,42.24828078786594
0.4693446307320668,639.6242018902659,27.14358513997506,27.234478178500012,396.53027236304,61.00394961938805,4.479090375476407,0.5422870106708333,1.3970857177364033,216.43633471530953,9.460769897972128,39.30476193309049
0.7799960246887438,675.8238475704092,28.122865095315326,20.09054161580371,305.04167736022094,52.98484006618894,3.245815317114438,0.8671176194553909,1.9896569132428403,217.82162166233215,10.058683345367475,43.41713286830914
0.3059183489424602,669.6020618053792,15.538089747556178,25.89453989484697,389.0384320855266,72.99787834136154,3.587940554105286,1.8222287293833657,2.4846204910674485,218.4952635326819,9.724395207371101,42.333937175514706
0.1692819188459137,615.3895906339856,29.67042945430444,26.13291684887379,357.68812013112085,78.98822893244558,5.831299146636043,1.1238704814462643,2.5408235741372875,209.56750172726208,10.546249171650565,43.78378674146447
0.3607763076223912,681.5833124990618,12.814230560975169,26.376882468959355,356.39195667556237,79.10223370000121,5.929468983443662,1.5805000537489895,1.999236823997524,226.46722922958213,10.608401465045738,39.8928690899155
0.24509915852860398,622.444057183666,14.0403133680498,22.42022079980877,350.02785352077603,75.95213298126181,4.128777987991266,1.8774275530699367,1.6104290602577183,204.19542978988102,9.573657066712263,42.201427200730464
0.9367278871083158,622.3817614822623,13.684496784760523,27.140527233781267,306.93940859041834,68.02376448018858,5.7698580630418075,1.112060692404225,2.947485164076987,212.43955525748936,7.555949311908968,46.61197014167068
0.8273083416079753,653.6974422893413,27.87979420015741,20.913914863317764,308.98768517361606,71.0259709173164,4.634474027020295,0.7869160565560955,2.3267252219129855,214.46633934319178,10.222722488515116,44.307225705732634
0.6700633808593811,659.2939934841703,23.085851046499236,21.992703364668007,360.0912005659086,58.55617408041242,3.809227397621301,1.2756768962853793,1.8164750386925974,218.9755215025869,9.260492099447497,41.68647524154718
0.884314531168946,658.0086207837811,13.042085664445457,28.77470046654482,334.0958571435558,68.92311260517862,5.107196163241796,1.8621255305897817,1.5609264484093048,211.10635131426514,8.991376833250243,43.168540460033775
0.823304869209203,609.1486837397755,18.806468367366982,27.387231507265664,391.72680665776807,63.66948648319632,4.9767054197245715,1.7065616212065509,2.462205966007124,201.42084291746838,9.227995688273575,39.53898328994415
0.2679130529974323,687.746086263038,22.30596050139604,20.137455540113454,340.6590537359472,64.46052019330797,5.9673759573262,0.5987447650447306,1.4843668911875354,218.49700829232447,9.470923608255603,41.41070825809335
0.90330309864098,626.5600042588705,11.669281699787666,22.483762603698004,314.3281458702641,72.73329681125475,3.79514186222785,1.5388592001163728,1.3434199779473763,213.6593494217189,9.821379120053148,45.47048201501627
0.5854080177240857,612.9514921282804,27.648327368146774,22.144064829931644,371.4718833502036,58.45755066791755,5.016178507985206,1.3578462836884306,2.0596677779241404,217.47781149520375,8.806769090938198,39.78943570403456
0.8266961396476563,688.8748079868977,26.072070708830704,22.708063280369725,329.335342144101,59.5411883508356,3.1560712650883405,1.8611947645196383,1.5799747852882837,211.39740625955235,8.937701291947524,43.93850182343253
0.9064821699311439,695.5651498229754,20.104135471532764,22.475597702798865,352.5470307355893,77.7392537338591,3.3409381160901583,0.6837221252754458,2.25781028984723,224.5060734762907,9.66435825181925,43.4850089849629
0.38620312747467755,686.2127617265451,29.342532305183408,20.625262957428458,369.783278550517,51.68672884552917,3.0117551248532797,1.3010541698069849,1.235877349748467,229.0684620030259,9.843301882726465,40.183197508547835
0.19904673207490908,680.9516074724878,18.35521958550199,24.589405165968202,390.02641112020706,64.56902895240022,5.998382043179019,1.8191940402678384,2.309882209134643,215.32838467677627,9.88300776964791,39.80539926230804
0.30514164628774754,665.5241980639022,29.682206380729955,27.327334747861652,379.2191194801676,77.38402401223586,5.406821091442433,1.1150356801126144,1.5665930559954044,208.67462671914515,9.05700287266962,42.408882519982754
0.48439700976363065,655.085737060914,23.35839997607254,26.067317247174365,367.6361067872724,68.31089023454471,5.360169044200623,1.2229923765993007,1.0004858688690255,212.40266127737362,8.99685611016168,42.25113496775032
0.8362132893302437,608.698675991141,22.69342546507883,26.7287166859808,367.96331823951436,66.39221222636397,4.529178225864539,0.6056910165004374,1.2538721153483527,209.97246382058313,9.171279993819843,41.10993559268023
0.8746575249307091,640.8453213070699,13.3190979059157,20.811491785362392,394.5924644032086,57.49232537688066,3.9002012487163196,0.9172154606733662,2.867230755670188,216.4124481154319,9.690601685017308,41.75934885876775
0.10625691747807164,637.2688517012314,27.63855516609288,29.51490710176787,329.5824097496536,60.29826467193345,3.4537928533880278,0.986759973753421,2.7347092782307154,209.40923514612385,10.02998111425264,45.00088616379469
0.5596725723198092,625.9753783760326,18.549793758412303,28.384918338430246,300.1112094196187,75.5614524741408,3.8540242165393908,1.9176836731173303,1.4672180640724737,219.5579753348833,8.317435067788686,45.41021402844202
0.4756699028339011,672.3420113688585,13.244668115649587,28.050903184956628,327.19545593981985,66.77654395305375,4.127913665787418,0.9240010408117385,2.5567438090909826,211.09444013662983,9.254504209261489,42.99574135604444
0.29989702942365726,649.5875735078771,10.25215039951518,28.229838050417676,321.7891379626744,65.4422658127034,5.268930290940882,1.191303102904478,2.2171431863479487,205.81010347583268,8.750212152521911,43.71880871702928
0.20787883060031453,608.1046215907647,21.19511367276765,29.327105081327613,366.1834585113998,52.98739140620087,4.618985366709458,1.5069566353464197,2.941809422899739,215.32583436299478,8.525014777218901,42.27139476067538
0.40385365426326514,622.0183201949811,20.547992442453527,25.442539661136976,363.3711599765529,50.480844693653694,3.232450879666448,0.7432750586118161,1.7472113190681182,199.8820979721971,9.881824676821621,41.81756830393168
0.9486187335212672,668.3258763659596,24.387072447383172,22.00282017867626,359.34613827047235,78.91055566061146,3.054087026876737,1.2296635807128118,2.3629212250343423,214.78230891656747,9.764932033233219,43.207942387214665
0.3908826388186797,607.61308594903,27.805161060356042,26.16783607852541,301.6243443209454,61.30958501860525,3.3069965386021893,1.6078085592138613,1.1270714448478372,225.03763271568917,9.605031502547979,43.50171584832818
0.5669115595690295,685.1206914048769,11.58813169286059,27.42881493667939,372.8778054450647,68.09639186298513,4.231496141092138,1.800282819540599,1.7924946936328119,217.98582710295878,9.849223278819721,40.04109566804381
0.7327170630056601,649.5146527013974,24.629929806807247,27.379173933540255,332.3530412485492,52.39145219561855,5.799578751147055,1.43938891199364,2.9276353223763607,208.26267393891922,9.228744271168075,43.85598258129261
0.42726664214136456,648.0586577326648,13.748238881951645,25.214490241668802,366.50559890066313,70.4934285716914,4.912207443627665,1.5035802729754217,2.077961748900241,213.9169198386632,9.272856906764556,41.390971816049955
0.9746038744488646,659.2407784659517,27.163541063143278,20.68458719333578,355.65784285021533,77.97700126117883,5.4054776996265455,0.6894252088768534,1.5757590066696892,214.5068176252301,10.74260157754254,41.74763514345846
